YPLLRate,HealthPoorPct,LBWPct,ObeseAdultsPct,DrinkExcPct,HSGradRate,UnemployedPct,ViolsCrimeAnlAvg,WaterViol,DistressFreqPhysPct,HIVRate,FoodHealthLimAccPct,IncHousehldMedian,HomeownersPct
10997.83181,20.06021324,9.076682316,41.6,15.19183818,93.25842697,3.954666024,35,No,11.87242391,283.1,3.102341182,34849,68.22374293
7489.346681,16.79045782,7.900355872,34.7,16.15517745,87.76595745,3.658360939,28,No,10.67044757,100.3,3.555367931,55737,80.11417697
10615.28614,18.78421701,12.05259313,32.2,15.34564851,86.97916667,4.557772851,88,No,11.74234541,267,2.977537544,48323,69.47236181
8708.68572,21.13483481,8.723135272,37.6,15.60825395,79.36507937,4.395318596,40,No,12.8540827,176.8,2.454117493,41564,63.96348013
10948.53906,23.56568588,10.71347678,41.8,13.3384837,85.46325879,4.809465274,163,No,13.62281384,458.5,5.492239741,42114,62.68986789
7671.874617,15.06022591,8.536045997,44,17.15377026,87.5,3.560631508,45.5,No,9.783587752,184.7,3.744743151,66090,72.36816689
9105.008056,21.67964565,8.7142164,37.6,16.66268265,84.97854077,4.314167899,304,No,12.04492399,380.5,21.60669919,47685,44.4731405
9539.094456,18.76043036,10.11029412,24.2,14.04906484,84.61538462,4.957075602,32,No,11.83573135,221.2,2.798391487,46967,72.34228972
6706.497111,20.36380412,9.245901639,34.3,16.7107247,92.37288136,3.961136024,17,No,12.09931748,88.1,4.529512931,46428,69.59471523
9540.439494,21.17043764,10.49931601,38.4,15.44707616,90.33649698,4.069879798,318.5,Yes,12.68469937,581.2,11.07204312,41820,52.28305989
7799.248685,17.20884679,7.338501292,34.7,17.26631093,90,3.589804954,13,No,11.70375217,80.1,0.563499185,55583,67.91999313
11453.08842,25.80984437,13.42134213,31.8,13.08193183,86.86131387,6.235468189,41,No,14.11379924,376.5,8.978144077,32868,64.99037021
8451.75769,17.9537889,8.204467354,33.5,16.44808586,90.41916168,3.528380452,53,No,11.57257587,99.6,1.305859653,51338,75.88685586
9664.374972,20.89244652,9.210526316,33.4,13.39252607,92.79279279,5.065502183,5,No,12.38998214,180.1,0.028811417,39114,73.76163314
11433.96636,21.08175049,11.75257732,24.1,13.68322011,76.54723127,5.561127828,28,No,12.70787854,228,4.448396561,42768,60.84166358
10011.49842,18.91972266,11.04368932,30.3,13.65844503,77.19298246,3.990306947,18,No,11.54180378,306.7,3.460157313,42513,77.75567711
11323.41964,21.74221196,11.51667716,33.3,13.30928315,83.85416667,4.996088074,64.5,No,12.43171646,258.7,2.257199226,38886,67.10833027
17027.98785,20.18645683,10.89324619,23.7,13.7313289,83.33333333,3.697120512,11,No,12.44152242,306.5,1.467223424,42483,67.08695652
11754.36615,23.34823335,10.84269663,34.5,13.37990634,93.30708661,5.37583254,59,No,13.3586876,427.8,8.097866011,36788,63.07516796
8452.875673,15.47047353,11.88299817,35.9,16.07203734,84.82142857,3.672467991,48.5,No,10.32788892,186.8,4.572336059,59362,79.19004386
8958.977902,15.11733119,8.456973294,34.7,16.0271688,89.66942149,3.562369031,30,No,9.992588961,202.6,6.9511366,57978,74.72956731
9332.673204,19.12234228,8.741151123,34.3,16.7779271,92.65658747,5.31267641,176.5,No,11.90167039,104.8,6.810236729,46810,69.19252894
11063.83077,20.73460642,11.66863347,38.5,14.87156376,89.46890604,5.077248784,1159.5,No,12.12857961,605.6,11.82370708,46628,48.01711371
8500.99488,18.30180246,9.821899041,38.6,14.73248153,86.9809993,4.453456933,416,Yes,11.09495607,362,11.10055283,56598,67.6978103
4413.875066,12.54218117,5.395996519,24.2,17.77883873,94.51327434,2.956265556,40.5,No,8.59942591,62.8,6.374334338,99497,82.69304208
7167.827729,17.14386037,8.617234469,34.7,15.65477456,90.90909091,3.663672094,52.5,Yes,11.15694476,112.1,1.996236075,51105,78.82938979
6375.020189,15.33957578,7.400136565,34,19.72535384,86.34520054,3.442314113,217,No,9.880842269,141.7,7.436337896,73309,76.3767203
11601.4165,20.40412568,10.0811124,37.4,14.35213418,81.29770992,5.096129628,137.5,No,11.89372963,422.1,8.224182249,46525,63.21884589
8239.700057,13.3521902,8.75984252,29.3,16.55378049,95.66787004,3.509697849,63,No,9.598587699,136.7,1.686091679,65062,75.89730597
8978.73909,18.16523767,8.265895954,36.2,15.86261254,90.84249084,3.845268248,62,No,11.82075224,126.1,5.233948368,44389,76.18778281
7607.935297,14.06856395,8.792965628,34.3,17.53767535,87.98701299,3.64321608,16.5,No,9.555640911,46.1,0.007086627,66901,82.82017688
10411.14272,19.57340406,9.095330739,37.8,15.79385419,80.48780488,4.189612353,234.5,No,11.95851873,117.7,5.155191216,43679,65.01898608
9670.78109,20.88762413,8.797653959,41.9,13.28852839,90.47619048,4.257377842,54.5,No,12.66144259,284.9,4.515322174,40582,62.90280325
6993.169087,18.59580594,9.625322997,34.3,14.62000779,92.59259259,4.961692813,90.5,Yes,11.20162349,152.4,1.321325027,51205,77.90993072
7607.94053,17.79575652,7.685009488,32.1,14.2481605,94.44444444,4.004512126,20.5,No,11.96183467,109.8,0.136028922,44213,74.81334755
11212.77894,28.3124645,13.68613139,36.1,10.53069179,83.13253012,5.865809562,18,No,15.61006998,505.4,15.64518377,28298,57.41590214
11360.72507,20.98511048,11.37710579,35.6,14.36577317,78.6946387,5.148569714,865,No,12.72416327,848.4,17.94139737,40168,53.26959052
7963.337171,20.67330191,10.87896254,42.2,13.76399644,82.69817073,4.394428969,266,No,11.6756099,405.8,14.70887582,59673,68.10065201
9369.602605,20.14361607,10.0591716,26.9,14.8684755,97.32142857,4.651162791,8,No,12.44203366,140.2,0.28740119,45378,69.73894513
9848.800538,21.53969461,11.19047619,29.5,13.39735238,81.57894737,5.403377111,46,Yes,12.98306704,353,9.266649234,39048,71.86608332
11384.45113,21.02852523,12.8057554,30.7,12.9724648,88.34951456,5.2906597,23,No,12.46942619,292,2.48181395,36869,68.45112782
11618.24248,21.02132195,13.43655455,39.3,13.96243705,85.38681948,4.700360758,374,No,12.56801213,338.5,7.413193807,43510,60.16903509
11066.09046,18.41201274,9.153122327,37.2,15.60420512,89.70588235,4.523896388,70.5,No,11.52385513,166.8,7.007873938,45850,69.78242501
12236.42515,33.02599085,11.29032258,31.6,13.51280601,96.15384615,4.676870748,1,No,16.85642769,910.2,5.710758725,33053,70.70098576
11944.75419,24.75469102,12.94642857,36.7,13.05198787,88.59060403,5.922390862,211.5,Yes,14.47508586,462.7,11.26171842,37562,55.80030618
7419.354469,21.45239979,11.40583554,37.3,11.7575781,95,5.044091711,5.5,No,12.4187153,411.5,12.91128092,37265,78.63340564
9276.437038,21.97331949,10.45211473,43.3,15.37640353,84.27947598,4.199339662,25,No,13.04633755,418.4,1.489577405,41440,65.89777832
10188.24274,23.98897906,8.139534884,38.7,12.51355164,73.17073171,6.537356322,14.5,No,14.17217009,412.5,2.69781706,36310,71.28309572
8918.005156,24.82279024,11.23595506,25.1,14.30731372,79.5620438,6.788571429,19.5,No,13.95565147,551.9,1.086229105,34297,61.63050091
9642.673401,25.81893881,12.48423707,33.1,11.75435571,91.39784946,6.561393956,34,No,14.32132791,459.7,4.191428098,35290,56.69849092
9550.70854,20.4405074,10.63932449,32.5,14.05366041,87.47855918,4.714918759,115.5,No,12.35366047,370,13.99851094,41642,63.18003688
8926.214542,21.96956019,12.37816764,36,14.56174003,85.26119403,4.013032011,229.5,No,13.15525855,459.1,4.756931274,45680,58.99189799
10721.75946,23.33515333,12.10168278,48.3,13.9859242,90.5370844,5.809962327,80.5,No,13.33568402,350.6,9.803305209,37148,58.78112083
7480.018011,19.93898893,13.04347826,35.7,14.95525254,84.81012658,5.806213018,4.5,No,12.07883525,412.2,1.946439329,35069,70.92010602
9917.646555,18.60057333,10.90684381,40.4,14.61929123,84.3373494,3.699762626,232.5,No,11.64877125,205.7,7.257221772,45234,57.28776718
10279.45103,21.57361226,13.93939394,38.7,13.62534272,93.75,5.086342229,100.5,No,12.7969949,441.5,3.965076931,33261,67.51571287
16162.04628,22.8433286,10.59730251,36.1,12.87390935,95.65217391,5.88034188,18.5,No,13.41752499,240.5,0.118047488,42054,79.34675025
7382.846342,14.15736893,7.63016158,27,14.68783635,97.44897959,3.644470292,36.5,No,10.13101307,133.8,0.533073473,45943,77.93825799
10536.69477,19.90970066,12.11705533,26.6,14.28571437,87.08708709,4.404008439,100.5,Yes,12.44080374,253.9,14.32050855,40965,65.80752646
10284.59182,17.77553397,9.85915493,36.6,15.40548374,89.65517241,3.869477332,378,No,11.35580399,162.6,12.02410458,43767,71.93200825
8535.957542,16.86508269,8.706526918,28.4,16.27365232,88.51717902,3.552649021,265.5,No,10.30730123,188.7,5.781414431,65416,73.30485337
10582.73518,21.90087161,10.18705036,36.3,14.64194345,89.65517241,3.937108526,177,No,12.55976177,519.1,17.45048339,38357,65.00971153
13059.17134,24.27396856,14.83375959,57.7,11.45316401,87.87878788,4.985443959,10,Yes,13.56963771,481.7,1.298612266,38352,67.66723842
9219.085354,23.18413658,8.97755611,36.4,13.63460939,95.19230769,5.00209585,54,No,13.24358481,281.3,12.97911942,39444,66.68025547
11070.39997,20.22426892,9.352787131,40.9,15.38600245,90.83094556,4.649938586,176,No,12.33073119,328.9,15.21229632,44607,63.88486429
5428.206657,25.28921333,9.641255605,32,15.0838616,84.12698413,7.365269461,4,Yes,14.42602512,525.1,2.517025679,32691,61.43520909
6965.878623,22.81717774,7.738279238,34.5,14.76342916,80,4.74854163,269.5,No,12.64052996,166.2,10.71833166,47074,63.09408207
9778.345116,21.85821341,12.05787781,40.5,15.33059381,93.68421053,5.225830534,21.5,No,12.34569664,679.5,0.436375241,35961,75.97851113
10094.03662,23.98241097,9.379310345,30,12.6556802,80.46875,4.574659471,30,No,13.53896112,288.5,11.46729927,39361,65.68703274
10208.41948,20.872013,12.53132832,35.4,13.40580995,91.81818182,4.435168276,14,No,12.38886016,225,10.8446223,41036,75.31665122
10313.35909,19.90645552,13.19490958,51,14.49837357,76.8907563,4.399912873,87.5,No,12.10411702,386.5,4.13921444,48708,66.42199552
5088.377969,11.474882,6.575717792,25.6,17.87623376,84.49480642,2.459871179,1004.5,Yes,9.580587068,50.9,4.313359991,66827,68.37046124
8050.129866,14.89350021,7.800762741,32,15.82082466,89.58139535,2.732332198,214,No,11.7978582,45.6,8.469864777,51300,68.23384456
7515.940996,13.54948369,9.827586207,26.4,15.14406426,78.21782178,2.892416226,10.5,Yes,10.71384986,0,7.252679214,53780,76.72340426
8487.06034,15.9895549,7.626410364,31.2,13.87793289,89.56884562,2.710108319,74,Yes,11.51543925,59.9,7.922962733,50941,75.64310858
3929.140469,14.18334924,7.444668008,15.1,17.28336021,85.54216868,2.361437962,37.5,Yes,10.70718491,43.9,8.254200863,76113,69.70695971
6378.181969,13.42059988,6.094570928,25.8,15.44799532,83.56164384,4.094849567,69,Yes,11.15981528,60.3,7.448211104,51373,74.36874431
7227.033294,14.72967667,7.589890176,29,14.70615156,78.72603587,2.3933722,303,Yes,10.7695833,32.4,7.18324558,60444,69.97692308
7105.238687,15.33405355,4.860392968,28.8,14.42875301,77.95275591,4.437311178,10.5,Yes,11.78839085,51.3,7.42630488,47118,75.04885994
6388.350221,17.4538842,6.870616464,34.9,14.85253029,80.36995093,3.078534031,547,Yes,12.46872505,36.7,8.053538008,53381,68.16096659
6707.3627,13.17417977,8.580343214,30,16.47246795,90.99099099,2.819107283,4,No,10.1781183,0,10.92105349,61219,79.71734148
6581.282532,16.42678851,7.381920551,35.2,17.32092872,82.91925466,3.258584443,47,Yes,11.78820103,52.3,12.99761119,49344,58.06514341
9111.007128,12.68636476,8.321167883,33.5,15.61403949,84.1509434,2.138728324,5,No,10.83961058,0,3.432778281,58170,80.81043316
7216.42598,15.99123051,8.173418621,37.6,13.87345884,80.95238095,3.427097408,31,No,12.16570314,35.3,12.40902312,49857,73.46194744
9296.555511,17.37518832,7.360226469,33.7,15.60046295,78.73303167,2.40592227,24,No,12.28204717,65.9,0.594216391,51302,68.25982654
8022.006884,16.93516207,5.457909343,31.9,15.12941439,84.92063492,4.684095861,22,Yes,12.08220125,35.7,13.83226949,40569,77.94618002
7214.469361,17.25598974,7.611453425,31.8,14.57977677,78.82736156,2.541168603,63.5,No,12.11959108,28,11.78232267,54020,63.91159939
6042.953667,13.54864874,5.484313251,26.4,20.2896915,88.19444444,3.471998971,383.5,Yes,10.44501521,62.5,7.784749283,56188,70.47456899
5497.871928,13.58119522,5.44506032,23.8,21.02538192,86.98412698,2.457196428,41,Yes,11.04700424,44.9,2.670542569,49538,53.00708307
7175.646698,14.31000945,5.588585018,30.9,19.96221827,84.18367347,2.750201872,58.5,Yes,11.79767964,44.2,4.082468372,54476,70.53122316
8672.021146,16.72574007,6.853879105,34.6,15.00196955,86.80981595,3.580407456,50.5,Yes,11.73078827,37.8,9.869705103,51835,72.62773723
9640.410834,15.47383074,7.381889764,35.4,15.74239012,93.98496241,5.741910024,50,No,12.06513147,47,4.43684183,36085,70.09025271
7321.263807,15.33122582,7.064122318,32.8,14.46149162,79.63800905,2.689768572,200,Yes,11.37900191,22.6,2.616638849,51594,68.57673388
5897.999256,17.97627229,6.631989597,35.1,13.83603359,89.79591837,4.14507772,10,No,12.72467755,0,9.77031181,43402,70.28372325
7087.09362,14.77251796,7.669461915,36.6,19.67664752,91.51077038,3.882284985,229,Yes,10.52273821,84.3,3.171017875,55174,71.67032967
9900.35638,24.27254001,8.319467554,26.2,14.51238125,92.54711539,7.942405945,92,No,14.83739879,354.9,12.50765733,35249,71.28712871
7288.10134,15.59846691,8.903467666,25.5,20.24765573,91.73182527,4.376340018,6.5,No,10.86962865,61.6,2.713725487,54800,77.48472178
6016.186406,15.61434201,6.663339157,33.4,20.0023772,91.25632777,5.753031391,91.5,No,10.47634997,74.5,4.813578764,74507,79.79819551
5628.061704,15.60150068,6.52173913,23.4,23.06851335,92.5,2.693370166,6.5,No,10.31640435,150.3,13.05917589,55327,75.89841878
7205.670959,15.16562245,6.31270903,27.4,19.69558092,83.99439508,5.008625647,41.5,No,10.52426466,84.6,10.65493741,56099,76.34190511
6472.789553,13.53228852,5.918367347,25.1,18.97435309,93.57191489,4.451827243,6,Yes,9.99846473,39.6,6.291495715,51963,76.23533045
5919.511249,16.33273794,8.268765133,30.8,20.56380615,86.29738524,4.403372796,1007,Yes,11.4578616,196.6,4.498189685,53251,53.63337737
7327.376824,14.40016855,8.795331388,29.2,20.22434541,90.72460263,5.290826987,49.5,No,10.47570219,133.4,3.055951999,52936,74.5103666
7532.329498,15.40135046,8.339709258,36.8,19.53892954,89.41529126,5.170418006,24,No,10.96800426,82.8,3.123074961,54092,73.914969
6112.706172,12.99059161,6.596395784,38.9,23.21268399,86.47207137,3.572480126,50.5,No,9.53502749,122.5,4.839666057,66597,78.89358703
6782.121322,17.7365982,7.657272986,36.6,19.95605115,93.80209933,4.839842943,146.5,No,12.22098101,78.8,6.486064778,47291,61.6065093
7012.141975,17.14085106,8.957423372,28,22.23790134,88.18000329,4.036320722,31924.5,Yes,10.21077351,587.2,1.699944434,63347,56.8883942
6747.595169,14.34633984,8.373369938,27.5,20.9788441,88.61103203,5.354904865,42,No,10.22964467,249.6,4.366764973,52313,78.19155887
5669.15222,15.74336024,7.407407407,31.7,23.18572685,89.92662711,4.397426424,283,No,11.09401395,79.2,12.57547729,63274,56.96628916
4285.562773,12.90253039,7.026553444,26.9,19.84850063,94.30700708,3.130639929,827,No,9.036441996,82.5,3.965173815,93540,73.17676107
8341.954108,14.65434153,8.948194663,30.9,19.36922727,86.90917226,4.673913044,48,Yes,10.57316114,60.2,15.4656718,51577,75.65217391
6421.336704,14.11345331,7.35479798,27.2,22.62496504,92.33903567,3.744965741,60.5,No,10.0247221,28.3,4.775207543,60773,77.65400221
7409.796373,16.63998907,7.4204947,24.2,19.78499001,89.14113842,5.290519878,28,Yes,11.57174497,269,14.04675481,47484,80.52783613
7920.244231,15.31636168,6.492248062,25.2,19.69186212,84.907,4.815282602,33.5,Yes,11.0241432,53.4,6.521869845,55357,70.58314587
9524.332882,17.29238859,8.488862131,26.6,18.54216935,83.33619835,6.147084676,57,No,12.06497233,66.8,4.348421764,42071,73.81468857
8015.369587,15.80007241,7.730881738,28.8,19.38244347,89.02998576,6.246715712,36,No,11.12083789,186.3,6.505763453,51258,76.82753726
9478.337568,15.49856515,7.172995781,28.2,19.51663645,95.24280702,4.904405653,27,Yes,11.1154019,53.6,6.34895646,47314,79.08091908
6220.792365,13.5144132,6.976744186,34.9,22.15697892,93.8174204,4.684220946,50,No,9.495259384,24.2,4.951561998,79348,71.13619961
7116.411931,13.99710985,6.432311144,31.1,19.01184523,82.22076372,4.723107805,10,No,10.47173764,32.3,14.16779908,53553,81.49595687
12782.38892,17.61705452,8.219178082,24.5,17.95486278,91.8,7.8183172,8.5,No,12.12286065,0,4.775370945,41713,80.31988873
6187.257541,14.37869936,7.152496626,36.6,20.29593784,92.07264463,5.019335805,58,Yes,10.23593088,52.7,5.068172267,58042,77.78055237
9909.066236,16.11665744,7.767898924,29,18.47785877,94.02128936,4.481033764,36,No,11.15108927,79.2,7.539483477,55247,76.8571186
8309.328241,19.08448859,8.662420382,23.7,19.47882961,86.6355094,4.584710524,245.5,Yes,13.140455,82,11.21813038,41445,51.9386379
9464.98918,17.08851684,8.924889543,33.3,19.35496759,86.01687657,5.311137535,231,No,11.41197485,127.7,8.586668032,47425,72.68606714
8043.827533,13.52778349,8.193418402,33.8,20.97008116,84.5,4.851458163,29.5,No,9.875248176,31.9,4.206369477,59117,80.69244085
7051.152724,12.83525727,6.798418972,28.7,19.35799461,92.88933474,4.388600565,28.5,No,9.515643095,63.3,6.172585061,56832,78.1512605
7033.309714,16.13760795,6.241699867,24.6,20.14074048,97.23839123,7.804878049,30.5,Yes,10.80715756,519.5,14.38632828,53884,84.13173653
4935.430791,16.04068867,7.150842793,28.8,20.90298565,88.10308255,4.911263559,857,Yes,10.13489139,78.7,3.820834053,79834,73.47767481
8898.788309,16.44573353,9.160884649,41.2,19.61937866,93.16377863,5.422031474,309.5,No,11.10771541,139.3,4.597185395,53884,68.21223471
4474.601517,13.43504206,6.860299359,31.4,23.11610159,95.26710394,3.517535951,127.5,Yes,8.901984245,39.5,3.036208554,93345,83.04254213
7711.544531,17.96199882,7.846114908,29.2,18.29835181,86.84771784,5.328108814,156,Yes,12.02675777,189.3,6.777326785,44553,65.42006721
4856.171363,14.0446992,7.510498346,25.4,20.37371527,90.9434514,4.518751272,1056.5,Yes,9.247481967,130.7,5.808488125,87336,73.35248823
8209.308274,15.10722291,7.37704918,28.1,20.67733112,85.48473066,5.801173751,134,No,10.74703244,79.9,6.100281898,54063,72.45766508
8310.306075,16.68972613,9.494773519,22.6,20.89517777,79.02078365,5.885303461,15,No,11.24950706,63.8,5.21802512,43767,71.07747396
6753.870206,15.23854143,6.511056511,37.1,19.58777584,83.3757329,4.419269811,48,Yes,10.45377804,87.9,3.356728931,54915,72.81553398
8321.580173,15.27544971,7.538035961,34.3,20.11802621,93.65670478,4.419024684,68,No,10.47442141,270.7,2.444225305,59323,72.06703911
7928.153464,14.04613496,8.448030375,36.1,20.78006121,82.15747664,4.715219421,65,Yes,9.968798358,311.6,10.31485159,52959,72.74650478
8084.868868,16.33762363,9.739149027,31.5,17.84650861,84.80878148,5.594363604,416.5,No,11.23352399,158.6,7.37365332,50684,69.5395915
8521.532421,14.360908,9.601506119,28,19.8585916,87.94044723,4.907656291,75,No,10.44759766,72,6.184269531,53409,76.28915406
8583.379738,15.32785539,8.50491122,36.9,20.93910179,86.98533872,4.517926807,580.5,No,10.24866297,86.2,12.06606976,60121,70.76145346
11020.3105,16.71555064,8.786732616,29.6,18.72189336,82.0807188,4.944313196,127.5,Yes,11.51662044,50.4,12.49167927,46096,73.37397097
8022.25368,13.49488636,8.111239861,26.5,20.258272,86.50638298,5.190562613,18,No,9.922487358,59,6.094072704,57422,82.09687308
6624.91515,17.1754568,6.659888155,34.8,20.76838597,89.25242019,5.120143723,81.5,No,11.80151236,75.9,6.731746426,42887,66.72865746
5319.75858,13.41005033,6.603901077,33,22.03925349,93.09027659,3.496554094,288,No,9.118114809,46.6,7.079390453,86268,79.26787822
5514.607975,14.71930529,7.842314951,33.5,21.94417326,91.58841157,4.187099637,496.5,Yes,10.12781757,107.2,9.792988471,67087,64.14849076
7038.746025,13.07101738,7.882352941,30.1,20.98792799,86.88296623,4.006577964,9.5,No,9.732116125,104.8,0.449743496,74872,77.18353213
7129.203867,13.72437355,7.51953125,32.6,20.12544389,87.4,5.281994323,15,Yes,9.817647628,82.3,7.061342255,58384,77.85326087
4016.030775,11.51516969,7.52688172,36.3,21.90930146,92.85900955,3.463296585,10.5,No,8.719403403,28,5.166007933,88481,84.47823807
8391.599779,15.43920651,8.420551855,31,20.0189026,86.09666395,5.937263477,37,No,11.10003995,156.8,7.57299444,53138,77.09674575
7844.618862,15.91118254,9.731413001,32.1,19.54769868,77.68716418,4.408608744,56,Yes,10.92691591,71.2,13.18929705,48976,67.83756492
6952.720818,15.00177314,6.36511376,37.1,20.17814192,94.19279216,5.041717743,29,Yes,10.31708717,64.9,5.473754549,61794,73.91512368
8427.180931,15.62308231,9.676014157,35.9,19.00361065,82.22708495,5.544749308,978.5,No,10.98781786,226.3,6.841803599,56478,65.07490255
6607.739318,15.28088909,7.508532423,32.1,20.70729155,91.44970131,5.972090823,27.5,Yes,10.7557966,243.9,9.700585971,49965,74.94893668
9381.511004,21.1744064,10.2739726,34.6,15.8162163,95.17438017,8.223844282,17,No,13.37961107,230.7,9.593116512,38400,74.82742752
8307.743265,16.01917104,7.151979566,27.2,20.1326333,87.71135092,4.43599493,29.5,Yes,10.84932152,174,3.358534615,53607,75.69274825
7061.003144,17.0094104,7.159225603,33.7,20.27725642,92.54257729,5.229167537,505,Yes,10.86900824,220.9,6.337576595,52642,68.65028029
7606.749062,15.74953111,10.30591775,30.6,20.28360572,85.27777517,4.293513993,1566.5,No,10.82071163,173.5,5.169015646,62242,68.91024492
9694.912941,15.15132631,6.213017752,28.2,19.32669499,95.43209877,5.360741636,1,Yes,10.90621861,0,1.263213718,55198,78.20316488
6284.443789,14.99488796,7.737056428,32.3,19.24383165,93.46118722,4.317016317,9,No,10.83262191,27.1,9.097252946,56509,80.23470607
9331.410027,17.55936737,9.836491046,37.1,20.29093052,88.17864201,5.049845902,1590,Yes,11.57651995,314.9,11.97676683,58222,64.92630721
8831.504967,14.79505682,5.647058824,25.5,19.19490815,90.9,6.300734441,1.5,No,10.74877057,0,9.379163529,52651,80.25283348
6968.438336,16.52765326,9.138080138,34,18.24828708,81.76949868,4.752556611,55.5,Yes,11.42189126,111.6,2.156579276,47357,68.68274772
6842.013743,12.97728196,6.359567326,32.5,21.07699631,88.9993794,4.878720215,308.5,No,9.616800999,45.5,10.17534284,61508,76.45798619
9277.415421,16.72282027,5.602455871,37.2,18.97067244,91.4528103,6.466388253,35,No,11.68630925,48,5.420924557,49716,77.61283551
10669.51082,17.94663511,10.70323488,40.9,18.97343856,83.15611608,6.176663291,549,No,11.86826744,190.5,5.720485501,44638,69.15651058
7328.785175,15.30847271,8.240223464,31.1,18.99280769,80.07116477,5.55475608,44,No,11.13483441,43.4,7.117801288,50471,76.32508834
9076.972385,15.07947709,8.47145488,29.4,19.10166535,92.19399076,4.30815258,24,No,10.92045143,59.2,14.14932897,49507,77.90200592
5835.139962,14.6175548,7.456262407,31.8,20.83845236,91.3453705,4.042538897,1103.5,No,9.342765439,100.5,5.735383805,86108,81.04218602
7656.895786,15.46163892,8.436815194,26.9,19.61996744,83.93264033,5.136008534,40,Yes,10.63542807,91.4,4.465320652,46187,69.87707187
9265.118845,18.42355788,8.803953609,33.3,19.81697658,79.38202301,5.733165246,2522.5,Yes,12.14568978,160,7.342493097,53795,65.74410163
5981.274386,12.50845768,6.088682991,27.1,21.61336407,94.05287449,4.081206618,24.5,No,9.234024161,58.9,1.791577522,72247,81.94425374
8340.383917,17.70571887,8.74151809,32.3,17.79632061,91.81504119,3.154227725,1088,No,12.09434062,175.4,9.841942486,54473,68.25714286
7585.693678,16.10850455,7.643908969,32.3,16.88777128,89.24259056,2.616182802,77.5,Yes,11.52557924,81.2,9.182652071,63067,71.32211311
10341.78399,18.65619489,8.253968254,34.2,15.93512041,96.77419355,3.856955626,6,No,12.40491639,88.2,0.778982551,45161,75.8277512
6094.475311,14.11130788,6.978470676,27.6,18.13219668,95.06329114,2.704434046,63,No,10.01346602,75,1.280299058,85876,76.70927166
8071.863223,16.60424907,6.513872135,31.2,16.5067648,98.01324503,3.172737955,28,No,11.84346977,91.4,1.258273022,60944,83.55489907
9918.888573,20.35989684,8.550074738,32.1,15.92062046,90.57471264,3.694796677,27,No,12.93459772,81.9,1.250886192,48598,74.33519705
9764.51063,20.37958992,8.320358116,36.8,17.56544581,91.45439606,3.425835768,409,No,12.87150409,218.1,6.89819687,56774,70.4528515
9043.151766,19.5101514,6.926268752,38.4,16.37403859,90.19138756,2.819767442,35,No,12.4602921,65,0.62976827,51730,71.63321396
8047.872429,19.40300252,6.337841421,36.6,16.81917019,94.75409836,2.704010647,53,No,12.97366906,69.3,4.559882204,55434,73.40807568
7249.146476,17.25737712,6.760792832,30.3,18.40129644,91.32653061,2.826541043,37.5,No,11.81984922,51.1,8.525649851,58987,76.59777235
10784.62214,20.84489117,9.229098806,34.1,15.48954763,90.72416599,4.012260197,317,No,13.65792353,123.6,8.182268059,43096,64.49986965
5950.983818,15.6184758,7.540301612,29.5,18.97171559,92.96296296,2.483195616,85,No,10.83677576,45.5,1.732196378,62126,78.06646526
7468.436068,19.81106105,7.411857123,33.6,16.55460705,90.77107471,2.590588903,720,No,12.43232786,100.5,7.368987701,59251,68.8299299
8183.746377,16.60054248,8.679608535,34.7,17.81762278,94.05286344,3.321175817,97.5,No,11.46692659,161.7,7.501761256,64992,72.4383431
6212.832994,16.24669173,6.715575621,37.2,17.42746315,95.6043956,3.712154454,8,No,11.65343105,36.6,4.509807949,62251,81.10704483
9435.984791,17.72857785,8.584422968,38.3,15.51576218,92.89617486,3.394255875,7,No,11.90169053,59.8,5.817869731,52798,76.67427702
8673.079613,16.50407789,8.232445521,29.1,16.95325835,92.28650138,2.675224647,26,No,11.62973568,78.8,1.278479234,56960,77.22742374
11126.08823,23.27257479,10.22940955,37.3,15.44250277,95.8611482,3.855578647,159.5,Yes,13.77447843,119.5,7.914122837,45138,69.21251101
8254.525537,17.84538376,7.919966653,38.3,16.90401469,94.11764706,4.427802821,11.5,No,12.38675586,62.2,5.950685226,46835,79.96872557
4147.870818,10.56104205,6.707225477,26,20.06217668,76.80593518,2.694047034,70.5,Yes,9.154888981,81.1,3.879456356,101740,77.27171702
6289.547065,14.80872422,6.870785493,37.6,18.0197403,91.6496945,3.032284019,85.5,No,11.08376041,81,7.437666469,73831,77.582846
8113.725868,17.49807835,7.345191041,38.1,17.14483197,97.0521542,3.46024192,32,No,11.6075525,65.9,1.632480076,60379,82.53565551
5515.981749,14.95320095,6.28899426,31.5,18.55195883,96.32248939,2.882781195,279,Yes,10.36688459,113.9,4.100904315,80834,78.47205482
9012.308888,21.18174533,7.970149254,29.5,15.94657216,93.58974359,3.523915462,5,No,12.98606445,132.6,1.403218109,50183,73.57127336
10929.88625,18.34779291,8.243573173,35.1,14.38434763,75.10339123,4.06162837,351.5,Yes,12.03008847,152.2,8.467261346,55365,68.35600579
7548.959212,16.57469435,8.581964465,37.4,17.5571433,91.75257732,3.558989987,6,No,11.61905487,84.5,8.526368376,53809,75.86417243
9738.025885,20.88556307,6.563981043,30.5,16.26515182,92.30769231,2.84652383,98,No,12.60457254,154.5,5.845543253,55518,72.60241252
